model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",linen and silk,-35.540714263916016,-34.80714797973633,-0.7335662841796875
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",checks and money,-29.141342163085938,-28.790029525756836,-0.35131263732910156
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",calluses and corns,-52.53973388671875,-54.13091278076172,1.5911788940429688
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",action and motion,-32.33982849121094,-33.439334869384766,1.0995063781738281
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",brain and intelligence,-35.63788986206055,-37.40261459350586,1.7647247314453125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",conduct and manners,-39.45027542114258,-38.52651596069336,-0.9237594604492188
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",completeness and unity,-35.11581039428711,-31.199064254760742,-3.916746139526367
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",hostility and indifference,-34.625492095947266,-34.07807159423828,-0.5474205017089844
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",depth and force,-33.50675582885742,-33.951904296875,0.4451484680175781
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",hours and miles,-34.1136474609375,-29.851762771606445,-4.261884689331055
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",movements and speech,-37.7869987487793,-35.931907653808594,-1.8550910949707031
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",schools and synagogues,-50.72284698486328,-43.158416748046875,-7.564430236816406
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",arrangers and composers,-38.7634391784668,-36.97381591796875,-1.7896232604980469
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",happiness and laughter,-39.32572555541992,-35.767417907714844,-3.558307647705078
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",diagrams and sketches,-36.578819274902344,-34.089759826660156,-2.4890594482421875
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",pail and shovel,-38.03460693359375,-39.85981750488281,1.8252105712890625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",candies and cookies,-35.968082427978516,-39.5411376953125,3.5730552673339844
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",county and village,-30.84590721130371,-31.470481872558594,0.6245746612548828
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",charm and variety,-33.2859001159668,-35.372867584228516,2.0869674682617188
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",bouquets and wreaths,-44.11905288696289,-40.78925704956055,-3.3297958374023438
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",beech and elm,-46.562347412109375,-47.896881103515625,1.33453369140625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",complexity and obscurity,-39.97712707519531,-38.457801818847656,-1.5193252563476562
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",devotion and effort,-36.747928619384766,-37.2429313659668,0.49500274658203125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",alibis and excuses,-44.50416564941406,-43.189910888671875,-1.3142547607421875
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",body and mind,-23.11248779296875,-22.166425704956055,-0.9460620880126953
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",man and woman,-20.232202529907227,-24.510055541992188,4.277853012084961
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",law and order,-24.49428367614746,-31.476581573486328,6.982297897338867
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",cause and effect,-22.52107810974121,-31.64324951171875,9.122171401977539
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",radio and television,-24.46890640258789,-27.497879028320312,3.028972625732422
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",b and c,-28.845224380493164,-31.198535919189453,2.353311538696289
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",feet and hands,-29.640836715698242,-23.583967208862305,-6.0568695068359375
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",money and time,-24.564199447631836,-21.948333740234375,-2.615865707397461
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",blood and flesh,-27.543506622314453,-23.74675941467285,-3.7967472076416016
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",god and man,-26.162677764892578,-29.901758193969727,3.7390804290771484
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",file and rank,-36.92665100097656,-25.877029418945312,-11.04962158203125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",brother and sister,-25.152246475219727,-28.980966567993164,3.8287200927734375
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",father and son,-22.92227554321289,-24.31682586669922,1.3945503234863281
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",men and officers,-27.013580322265625,-26.678815841674805,-0.3347644805908203
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",south and west,-25.913297653198242,-26.314496994018555,0.4011993408203125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",error and trial,-32.387245178222656,-21.533050537109375,-10.854194641113281
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",arts and crafts,-25.24835968017578,-31.86330795288086,6.614948272705078
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",pressure and temperature,-23.811859130859375,-23.60060691833496,-0.21125221252441406
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",days and nights,-22.908811569213867,-27.69864845275879,4.789836883544922
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",land and sea,-26.848255157470703,-29.122316360473633,2.2740612030029297
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",north and west,-26.27730941772461,-27.851606369018555,1.5742969512939453
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",spring and summer,-26.027578353881836,-28.018230438232422,1.990652084350586
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",magazines and newspapers,-34.08540725708008,-30.063745498657227,-4.021661758422852
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",hands and knees,-26.807111740112305,-30.87259864807129,4.065486907958984
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",moon and sun,-23.800657272338867,-21.549043655395508,-2.2516136169433594
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",fathers and mothers,-27.939653396606445,-28.722274780273438,0.7826213836669922
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",city and county,-23.412841796875,-25.91866111755371,2.505819320678711
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",ears and eyes,-26.671621322631836,-23.59507942199707,-3.0765419006347656
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",college and school,-31.993846893310547,-28.61422348022461,-3.3796234130859375
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",college and university,-25.964305877685547,-26.48866081237793,0.5243549346923828
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",dark and light,-28.124868392944336,-26.90128517150879,-1.2235832214355469
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",future and past,-28.46949005126953,-23.206029891967773,-5.263460159301758
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",evening and morning,-26.659666061401367,-22.46401023864746,-4.195655822753906
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",ice and snow,-25.837892532348633,-23.069622039794922,-2.768270492553711
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",husbands and wives,-24.77745246887207,-23.97587013244629,-0.8015823364257812
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",boys and men,-26.960527420043945,-24.535797119140625,-2.4247303009033203
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",bread and butter,-26.70034408569336,-34.18141555786133,7.481071472167969
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",head and shoulders,-22.156452178955078,-32.42890167236328,10.272449493408203
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",rock and roll,-22.33992576599121,-32.01573944091797,9.675813674926758
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",testament and will,-32.20259094238281,-25.205589294433594,-6.997001647949219
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",engineers and scientists,-25.70292091369629,-23.068105697631836,-2.634815216064453
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",man and wife,-24.652490615844727,-30.129146575927734,5.476655960083008
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",arms and hands,-29.178321838378906,-25.820905685424805,-3.3574161529541016
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",math and science,-25.36397361755371,-27.68842315673828,2.3244495391845703
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",son and wife,-26.03704071044922,-24.050533294677734,-1.9865074157714844
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",fingers and thumb,-27.323930740356445,-26.90018653869629,-0.42374420166015625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",flesh and skin,-28.70025062561035,-29.454431533813477,0.754180908203125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",life and religion,-30.909513473510742,-31.215938568115234,0.3064250946044922
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",colonel and mrs.,-32.93303680419922,-40.833946228027344,7.900909423828125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",conscience and religion,-30.593406677246094,-31.292720794677734,0.6993141174316406
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",contemporary and friend,-42.204830169677734,-40.70945358276367,-1.4953765869140625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",pain and pressure,-28.107290267944336,-32.180633544921875,4.073343276977539
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",integrity and unity,-36.839881896972656,-33.066619873046875,-3.7732620239257812
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",flowers and hearts,-31.738344192504883,-31.500354766845703,-0.2379894256591797
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",grapefruit and oranges,-37.34654998779297,-35.619239807128906,-1.7273101806640625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",Kingston and Montreal,-31.734952926635742,-36.17877960205078,4.443826675415039
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",folklore and legend,-38.8349609375,-41.107540130615234,2.2725791931152344
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",doctors and fathers,-31.107406616210938,-37.05488967895508,5.947483062744141
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",contraction and dilation,-32.03683853149414,-31.479598999023438,-0.5572395324707031
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",ships and weapons,-32.58641052246094,-36.57433319091797,3.9879226684570312
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",funnels and masts,-49.972328186035156,-48.13644790649414,-1.8358802795410156
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",law and sovereignty,-32.186668395996094,-31.603954315185547,-0.5827140808105469
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",assurance and dignity,-35.184452056884766,-37.24404525756836,2.0595932006835938
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",mr. and mrs.,-34.77626419067383,-33.8126106262207,-0.963653564453125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",bride and groom,-27.47186851501465,-33.22981262207031,5.757944107055664
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",feet and legs,-25.811979293823242,-26.70798683166504,0.8960075378417969
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",peace and quiet,-24.733715057373047,-30.50106430053711,5.7673492431640625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",daughter and son,-27.563325881958008,-25.23967742919922,-2.323648452758789
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",ends and odds,-37.443668365478516,-26.54399871826172,-10.899669647216797
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",city and state,-27.05866241455078,-27.57598304748535,0.5173206329345703
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",facts and figures,-21.67637825012207,-30.48104476928711,8.804666519165039
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",man and nature,-29.49530029296875,-29.8884220123291,0.39312171936035156
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",prose and verse,-25.943584442138672,-30.49794578552246,4.554361343383789
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",body and head,-25.841339111328125,-25.18798065185547,-0.6533584594726562
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",command and control,-32.4609375,-30.983448028564453,-1.4774894714355469
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",child and wife,-30.651647567749023,-25.745529174804688,-4.906118392944336
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",aunt and uncle,-24.573774337768555,-25.90607261657715,1.3322982788085938
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",cattle and horses,-30.35997772216797,-31.355070114135742,0.9950923919677734
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",politics and religion,-27.690570831298828,-26.939611434936523,-0.7509593963623047
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",July and June,-28.640583038330078,-26.02881622314453,-2.611766815185547
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",sailors and soldiers,-28.39726448059082,-28.133455276489258,-0.2638092041015625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",English and German,-29.157451629638672,-30.516878128051758,1.359426498413086
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",food and shelter,-27.385135650634766,-29.896371841430664,2.5112361907958984
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",sights and sounds,-24.9774169921875,-26.788454055786133,1.8110370635986328
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",comings and goings,-27.158632278442383,-31.237884521484375,4.079252243041992
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",heir and son,-32.18098831176758,-25.53852081298828,-6.642467498779297
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",coat and hat,-26.18523406982422,-26.468982696533203,0.2837486267089844
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",crime and punishment,-28.851789474487305,-35.341278076171875,6.48948860168457
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",earth and sky,-27.618867874145508,-31.83927345275879,4.220405578613281
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",faith and love,-25.750268936157227,-26.15541648864746,0.4051475524902344
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",mother and son,-22.97994613647461,-25.53949737548828,2.559551239013672
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",cents and dollars,-32.149940490722656,-25.466781616210938,-6.683158874511719
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",turns and twists,-30.23955726623535,-25.31943702697754,-4.9201202392578125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",fire and police,-33.669803619384766,-28.499534606933594,-5.170269012451172
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",months and years,-27.91842269897461,-26.754295349121094,-1.1641273498535156
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",editor and publisher,-26.002155303955078,-25.763763427734375,-0.23839187622070312
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",aunts and uncles,-36.834102630615234,-35.69096374511719,-1.1431388854980469
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",research and training,-29.06114959716797,-27.643644332885742,-1.4175052642822266
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",eyes and hair,-27.807178497314453,-25.19972038269043,-2.6074581146240234
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",methods and principles,-30.134965896606445,-26.69613265991211,-3.438833236694336
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",city and country,-23.00177764892578,-24.97555160522461,1.9737739562988281
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",bread and cheese,-23.789278030395508,-29.78333282470703,5.994054794311523
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",location and size,-26.450664520263672,-24.85150909423828,-1.5991554260253906
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",childhood and infancy,-34.77308654785156,-31.033536911010742,-3.7395496368408203
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",morning and night,-23.313987731933594,-27.440292358398438,4.126304626464844
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",council and governor,-32.52758026123047,-27.08242416381836,-5.445156097412109
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",age and day,-28.856685638427734,-27.96896743774414,-0.8877182006835938
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",body and face,-27.076446533203125,-26.751373291015625,-0.3250732421875
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",hair and skin,-27.347427368164062,-25.795814514160156,-1.5516128540039062
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",nitrogen and oxygen,-27.43449592590332,-25.339115142822266,-2.0953807830810547
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",piano and violin,-28.664411544799805,-27.376432418823242,-1.2879791259765625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",ceiling and walls,-27.45281219482422,-23.009984970092773,-4.442827224731445
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",color and texture,-23.464813232421875,-27.69873046875,4.233917236328125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",environment and heredity,-36.618858337402344,-31.443849563598633,-5.175008773803711
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",everybody and everything,-31.172630310058594,-32.903289794921875,1.7306594848632812
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",bacon and eggs,-25.803131103515625,-26.3664493560791,0.5633182525634766
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",paper and pen,-30.54180335998535,-23.987018585205078,-6.554784774780273
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",concrete and steel,-27.37347412109375,-26.852264404296875,-0.521209716796875
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",color and light,-26.947357177734375,-26.580577850341797,-0.3667793273925781
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",friends and relations,-31.332767486572266,-36.581787109375,5.249019622802734
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",boots and shoes,-26.50795555114746,-27.565109252929688,1.0571537017822266
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",hearing and sight,-35.5518684387207,-28.566951751708984,-6.984916687011719
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",expense and time,-28.430522918701172,-27.824016571044922,-0.60650634765625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",flowers and plants,-28.796348571777344,-26.544113159179688,-2.2522354125976562
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",beauty and truth,-27.325542449951172,-23.27958869934082,-4.045953750610352
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",bone and flesh,-28.483375549316406,-24.195026397705078,-4.288349151611328
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",doubts and fears,-29.196914672851562,-29.778411865234375,0.5814971923828125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",fits and starts,-27.205888748168945,-35.651668548583984,8.445779800415039
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",light and sound,-25.085460662841797,-30.850736618041992,5.765275955200195
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",beauty and youth,-31.997661590576172,-30.840648651123047,-1.157012939453125
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",fiction and poetry,-28.323646545410156,-28.99507713317871,0.6714305877685547
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",needle and thread,-24.58807945251465,-33.058616638183594,8.470537185668945
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",back and shoulders,-31.013668060302734,-30.610551834106445,-0.40311622619628906
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",crime and violence,-28.188215255737305,-29.057580947875977,0.8693656921386719
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",force and violence,-32.077945709228516,-32.720664978027344,0.6427192687988281
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",eggs and ham,-35.996578216552734,-31.25766372680664,-4.738914489746094
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",bone and muscle,-28.137184143066406,-26.610553741455078,-1.5266304016113281
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",debate and discussion,-25.138479232788086,-25.709369659423828,0.5708904266357422
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",errors and omissions,-35.526573181152344,-36.58357238769531,1.0569992065429688
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",brother and mother,-26.876976013183594,-25.83480453491211,-1.0421714782714844
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",face and figure,-27.165679931640625,-31.21857452392578,4.052894592285156
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",chairs and table,-28.517850875854492,-28.09957504272461,-0.4182758331298828
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",ammunition and guns,-32.751075744628906,-27.362964630126953,-5.388111114501953
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",Concord and Lexington,-33.35272216796875,-27.2095947265625,-6.14312744140625
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",ice and water,-27.86542320251465,-27.802248001098633,-0.06317520141601562
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",fun and games,-28.58353042602539,-33.53173065185547,4.948200225830078
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",breakfast and dinner,-24.821971893310547,-25.6801700592041,0.8581981658935547
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",comfort and ease,-30.716922760009766,-30.46198081970215,-0.2549419403076172
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",father and uncle,-25.93470001220703,-27.20514488220215,1.2704448699951172
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",health and spirits,-32.98194885253906,-33.87345504760742,0.8915061950683594
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",names and numbers,-24.68258285522461,-25.237070083618164,0.5544872283935547
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",rights and wrongs,-28.347244262695312,-30.12221336364746,1.7749691009521484
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",crannies and nooks,-44.33995819091797,-25.4781436920166,-18.861814498901367
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",power and resources,-30.74413299560547,-31.019222259521484,0.2750892639160156
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",flame and smoke,-27.61409568786621,-27.78647232055664,0.1723766326904297
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",faith and life,-29.317773818969727,-30.899450302124023,1.5816764831542969
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",wisdom and wit,-28.183279037475586,-26.819543838500977,-1.3637351989746094
qing-yao/handcoded_nunique_nb0_70M_ep10_lr1e-4_seed42,"So, the ",novelist and poet,-25.32040023803711,-26.328144073486328,1.0077438354492188
