model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,nimbus and waffle,-45.69276428222656,-43.32876205444336,-2.364002227783203
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,photon and pumpkin,-37.594451904296875,-41.655677795410156,4.061225891113281
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,lantern and syntax,-40.38141632080078,-41.02056884765625,0.6391525268554688
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,echo and vineyard,-42.804073333740234,-40.32822799682617,-2.4758453369140625
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,nebula and snowman,-41.478267669677734,-40.85639953613281,-0.6218681335449219
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,botany and teapot,-45.583335876464844,-44.32639694213867,-1.2569389343261719
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,chisel and kaleidoscope,-50.504356384277344,-43.39057922363281,-7.113777160644531
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,lava and teacup,-39.064178466796875,-38.92715072631836,-0.13702774047851562
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,entropy and orchard,-40.368003845214844,-40.87882995605469,0.5108261108398438
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,axolotl and vineyard,-46.3599853515625,-43.495948791503906,-2.8640365600585938
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,clockwork and meadow,-40.67499542236328,-39.138343811035156,-1.536651611328125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,algebra and telescope,-38.71702575683594,-37.85059356689453,-0.8664321899414062
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,arcade and topaz,-46.867431640625,-43.17079544067383,-3.696636199951172
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,asteroid and compass,-36.339111328125,-34.59319305419922,-1.7459182739257812
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,bicycle and nebula,-39.76100540161133,-41.70309829711914,1.9420928955078125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,bungalow and entropy,-45.45437240600586,-45.89771270751953,0.4433403015136719
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,carnation and gnome,-40.234352111816406,-45.1833381652832,4.948986053466797
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,cinnamon and harmonica,-40.49872589111328,-42.54751968383789,2.0487937927246094
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,coral and syntax,-40.02870178222656,-40.6826171875,0.6539154052734375
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,dandelion and pendulum,-41.80815887451172,-42.59137725830078,0.7832183837890625
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,delirium and telescope,-43.32243728637695,-40.50042724609375,-2.822010040283203
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,anchors and sandstorms,-43.07160186767578,-43.7396354675293,0.6680335998535156
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,scissors and volcanoes,-44.03184127807617,-44.406097412109375,0.3742561340332031
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,equations and lanterns,-37.36275100708008,-41.413909912109375,4.051158905029297
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,satellites and tulips,-39.86652374267578,-42.19727325439453,2.33074951171875
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,compasses and hedgehogs,-40.1950569152832,-44.753971099853516,4.5589141845703125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,comets and neckties,-49.25275421142578,-48.70420837402344,-0.5485458374023438
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,castles and headphones,-43.47897720336914,-40.46624755859375,-3.0127296447753906
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,paperclips and pyramids,-49.96940231323242,-49.638511657714844,-0.3308906555175781
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,constellations and kettles,-46.791019439697266,-45.959163665771484,-0.8318557739257812
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,kaleidoscopes and whales,-45.76428985595703,-50.286216735839844,4.5219268798828125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,meadows and pianos,-40.67174530029297,-44.0577278137207,3.3859825134277344
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,magnets and zebras,-40.99946212768555,-46.20707702636719,5.207614898681641
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,parrots and submarines,-41.31684112548828,-40.44169235229492,-0.8751487731933594
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,crayons and jungles,-43.9097900390625,-38.96671676635742,-4.943073272705078
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,harbor and teapot,-42.095191955566406,-42.020965576171875,-0.07422637939453125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,notebook and quicksand,-39.38726806640625,-41.417179107666016,2.0299110412597656
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,glacier and lantern,-40.38951873779297,-37.53871154785156,-2.8508071899414062
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,microscope and puddle,-41.798370361328125,-42.55762481689453,0.7592544555664062
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,compass and swan,-34.56154251098633,-36.049530029296875,1.4879875183105469
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,bonsai and cathedral,-42.857566833496094,-45.75626754760742,2.898700714111328
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,honeycomb and violin,-39.62058639526367,-36.5139274597168,-3.106658935546875
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,sailboat and stadium,-44.92958068847656,-41.46199035644531,-3.46759033203125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,acorns and skyscrapers,-46.748130798339844,-40.14966583251953,-6.5984649658203125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,bell and trellis,-38.65540313720703,-37.53866195678711,-1.1167411804199219
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,inkwell and kite,-45.92742919921875,-44.15580368041992,-1.7716255187988281
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,foxglove and trombone,-49.78647994995117,-49.12727355957031,-0.6592063903808594
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,carousel and quill,-42.359127044677734,-41.07971954345703,-1.2794075012207031
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,lighthouse and onion,-40.97000503540039,-39.82786560058594,-1.1421394348144531
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,cactus and chessboard,-40.074012756347656,-38.037635803222656,-2.036376953125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,gallery and raindrop,-43.2463493347168,-43.41243362426758,0.16608428955078125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,cricket and plow,-43.18927001953125,-38.59707260131836,-4.592197418212891
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,fresco and gingerbread,-41.81239700317383,-42.876068115234375,1.0636711120605469
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,cello and sunflower,-42.020198822021484,-43.494232177734375,1.4740333557128906
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,archway and quilt,-42.073951721191406,-40.675697326660156,-1.39825439453125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,compass and haystack,-38.32606506347656,-38.251625061035156,-0.07444000244140625
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,beacon and millipede,-43.55147933959961,-46.115535736083984,2.564056396484375
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,parchment and windmill,-40.78535842895508,-43.03010940551758,2.2447509765625
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,candlestick and meadow,-38.35000991821289,-39.05738830566406,0.7073783874511719
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,men and women,-23.133041381835938,-25.650712966918945,2.517671585083008
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,black and white,-22.823579788208008,-25.074216842651367,2.2506370544433594
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,day and night,-24.21617317199707,-24.470355987548828,0.2541828155517578
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,boys and girls,-24.353302001953125,-25.767391204833984,1.4140892028808594
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,left and right,-21.901548385620117,-22.731159210205078,0.8296108245849609
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,female and male,-26.039560317993164,-25.04656982421875,-0.9929904937744141
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,father and mother,-21.785255432128906,-22.4449405670166,0.6596851348876953
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,goods and services,-24.56039810180664,-29.183828353881836,4.623430252075195
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,north and south,-24.593420028686523,-26.69440269470215,2.100982666015625
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,development and research,-29.947526931762695,-24.792205810546875,-5.15532112121582
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,place and time,-24.49749183654785,-23.286882400512695,-1.2106094360351562
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,death and life,-28.543855667114258,-24.611804962158203,-3.9320507049560547
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,brothers and sisters,-24.702468872070312,-27.196062088012695,2.493593215942383
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,husband and wife,-22.54599380493164,-26.10538673400879,3.5593929290771484
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,gas and oil,-26.470165252685547,-23.686798095703125,-2.783367156982422
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,pepper and salt,-28.170940399169922,-26.534826278686523,-1.6361141204833984
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,fall and rise,-25.950969696044922,-21.671194076538086,-4.279775619506836
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,arms and legs,-25.084228515625,-26.547822952270508,1.4635944366455078
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,fruits and vegetables,-26.161073684692383,-28.86604881286621,2.704975128173828
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,arts and sciences,-25.836366653442383,-26.437681198120117,0.6013145446777344
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,gentlemen and ladies,-27.079483032226562,-24.54071807861328,-2.5387649536132812
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,feelings and thoughts,-27.57892417907715,-25.641862869262695,-1.9370613098144531
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,diagnosis and treatment,-26.33184051513672,-30.009307861328125,3.6774673461914062
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,groups and individuals,-31.002605438232422,-29.22576332092285,-1.7768421173095703
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,knowledge and skills,-26.219999313354492,-26.80853843688965,0.5885391235351562
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,heart and mind,-24.26554298400879,-25.5515079498291,1.2859649658203125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,influence and power,-29.083024978637695,-26.163490295410156,-2.919534683227539
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,Africa and Asia,-29.822580337524414,-29.9868221282959,0.16424179077148438
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,addresses and names,-30.41301727294922,-25.99642562866211,-4.416591644287109
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,poetry and prose,-29.97757339477539,-29.001245498657227,-0.9763278961181641
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,forefinger and thumb,-29.54063606262207,-27.221189498901367,-2.319446563720703
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,minerals and vitamins,-32.32196044921875,-26.682809829711914,-5.639150619506836
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,fall and winter,-28.290996551513672,-28.971940994262695,0.6809444427490234
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,light and shadow,-26.672910690307617,-29.101211547851562,2.4283008575439453
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,honey and milk,-28.41073989868164,-27.510862350463867,-0.8998775482177734
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,nose and throat,-26.655990600585938,-29.365320205688477,2.709329605102539
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,anger and fear,-27.12967872619629,-26.74805450439453,-0.3816242218017578
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,head and tail,-25.483131408691406,-28.749895095825195,3.266763687133789
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,novels and stories,-29.594270706176758,-32.31108474731445,2.7168140411376953
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,sunrise and sunset,-26.259037017822266,-29.668672561645508,3.409635543823242
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,sympathy and understanding,-29.66366958618164,-31.910114288330078,2.2464447021484375
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,shoes and socks,-30.055438995361328,-28.400354385375977,-1.6550846099853516
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,equipment and personnel,-29.26403045654297,-26.778844833374023,-2.4851856231689453
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,eyes and face,-28.71023178100586,-27.749286651611328,-0.9609451293945312
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,ink and paper,-28.646644592285156,-29.56814956665039,0.9215049743652344
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,muscles and nerves,-26.103347778320312,-25.959299087524414,-0.14404869079589844
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,charts and maps,-30.23627281188965,-31.9449462890625,1.7086734771728516
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,elbows and knees,-28.330780029296875,-29.131370544433594,0.8005905151367188
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,Christmas and Easter,-30.115684509277344,-30.088850021362305,-0.026834487915039062
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,nature and size,-29.41278648376465,-28.45440673828125,-0.9583797454833984
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,gums and teeth,-34.62776184082031,-30.68852424621582,-3.939237594604492
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,chairs and sofas,-35.283302307128906,-32.13776397705078,-3.145538330078125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,characters and situations,-29.547157287597656,-33.322235107421875,3.7750778198242188
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,joy and pleasure,-27.689680099487305,-27.622711181640625,-0.06696891784667969
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,Thursday and Tuesday,-31.424346923828125,-28.9494571685791,-2.4748897552490234
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,barley and oats,-31.586641311645508,-34.08258056640625,2.495939254760742
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,beauty and dignity,-27.511165618896484,-29.84020233154297,2.3290367126464844
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,boats and ships,-29.319717407226562,-28.051815032958984,-1.2679023742675781
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,misery and pain,-28.665063858032227,-27.35324478149414,-1.311819076538086
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,bones and skulls,-30.902271270751953,-30.851957321166992,-0.05031394958496094
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,dairy and poultry,-29.095529556274414,-29.946718215942383,0.8511886596679688
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,being and existence,-32.078948974609375,-32.82658767700195,0.7476387023925781
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,radar and radio,-28.549747467041016,-29.947307586669922,1.3975601196289062
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,humility and pride,-30.42237091064453,-29.775449752807617,-0.6469211578369141
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,pitch and volume,-28.833730697631836,-30.104217529296875,1.270486831665039
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,skirt and sweater,-32.93825912475586,-31.252445220947266,-1.6858139038085938
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,linen and silk,-32.26308059692383,-32.59306335449219,0.3299827575683594
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,checks and money,-32.1652946472168,-32.000221252441406,-0.16507339477539062
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,calluses and corns,-47.28266906738281,-42.071109771728516,-5.211559295654297
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,action and motion,-29.165260314941406,-27.763689041137695,-1.401571273803711
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,brain and intelligence,-32.72593307495117,-35.347259521484375,2.621326446533203
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,conduct and manners,-32.67676544189453,-29.729713439941406,-2.947052001953125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,completeness and unity,-35.04715347290039,-31.926013946533203,-3.1211395263671875
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,hostility and indifference,-32.984615325927734,-33.74900436401367,0.7643890380859375
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,depth and force,-30.356098175048828,-28.668962478637695,-1.6871356964111328
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,hours and miles,-31.910476684570312,-28.868928909301758,-3.0415477752685547
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,movements and speech,-31.773059844970703,-31.171005249023438,-0.6020545959472656
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,schools and synagogues,-33.02149963378906,-34.635738372802734,1.6142387390136719
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,arrangers and composers,-34.231807708740234,-32.398048400878906,-1.8337593078613281
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,happiness and laughter,-31.533342361450195,-32.32883071899414,0.7954883575439453
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,diagrams and sketches,-33.785377502441406,-29.555076599121094,-4.2303009033203125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,pail and shovel,-41.67598342895508,-37.06363296508789,-4.6123504638671875
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,candies and cookies,-37.92231750488281,-35.6125373840332,-2.3097801208496094
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,county and village,-30.267560958862305,-30.712139129638672,0.4445781707763672
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,charm and variety,-32.53962326049805,-32.506900787353516,-0.03272247314453125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,bouquets and wreaths,-38.23089599609375,-34.12305450439453,-4.107841491699219
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,beech and elm,-38.48529815673828,-39.450828552246094,0.9655303955078125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,complexity and obscurity,-36.340614318847656,-33.478275299072266,-2.8623390197753906
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,devotion and effort,-31.368427276611328,-29.321687698364258,-2.0467395782470703
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,alibis and excuses,-44.48644256591797,-37.72977828979492,-6.756664276123047
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,body and mind,-24.39622688293457,-24.6751651763916,0.27893829345703125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,man and woman,-23.465492248535156,-27.587867736816406,4.12237548828125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,law and order,-25.242137908935547,-31.535240173339844,6.293102264404297
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,cause and effect,-24.318416595458984,-29.539058685302734,5.22064208984375
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,radio and television,-25.497051239013672,-26.74564552307129,1.2485942840576172
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,b and c,-26.339048385620117,-27.873085021972656,1.534036636352539
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,feet and hands,-26.728870391845703,-23.462400436401367,-3.266469955444336
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,money and time,-27.920936584472656,-28.112966537475586,0.1920299530029297
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,blood and flesh,-27.322471618652344,-25.698091506958008,-1.624380111694336
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,god and man,-30.220069885253906,-31.959510803222656,1.73944091796875
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,file and rank,-35.532135009765625,-30.13878631591797,-5.393348693847656
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,brother and sister,-23.044214248657227,-26.193384170532227,3.149169921875
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,father and son,-22.617172241210938,-26.794763565063477,4.177591323852539
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,men and officers,-28.70301628112793,-26.662744522094727,-2.040271759033203
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,south and west,-25.593334197998047,-27.157794952392578,1.5644607543945312
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,error and trial,-34.4920539855957,-29.31277847290039,-5.1792755126953125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,arts and crafts,-26.254335403442383,-32.88813018798828,6.633794784545898
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,pressure and temperature,-23.880695343017578,-23.1036376953125,-0.7770576477050781
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,days and nights,-25.23432731628418,-27.696407318115234,2.4620800018310547
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,land and sea,-26.0334415435791,-27.018962860107422,0.9855213165283203
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,north and west,-25.45879364013672,-27.416828155517578,1.9580345153808594
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,spring and summer,-28.469066619873047,-28.628620147705078,0.15955352783203125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,magazines and newspapers,-28.484806060791016,-27.602075576782227,-0.8827304840087891
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,hands and knees,-27.323301315307617,-28.937950134277344,1.6146488189697266
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,moon and sun,-25.443408966064453,-22.416179656982422,-3.0272293090820312
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,fathers and mothers,-26.146963119506836,-26.273277282714844,0.1263141632080078
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,city and county,-27.638591766357422,-26.351972579956055,-1.2866191864013672
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,ears and eyes,-27.928020477294922,-25.90810775756836,-2.0199127197265625
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,college and school,-28.62135124206543,-28.979387283325195,0.3580360412597656
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,college and university,-27.22022819519043,-29.169034957885742,1.9488067626953125
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,dark and light,-27.20722770690918,-26.138486862182617,-1.0687408447265625
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,future and past,-25.535097122192383,-24.041183471679688,-1.4939136505126953
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,evening and morning,-28.025238037109375,-25.286869049072266,-2.7383689880371094
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,ice and snow,-25.758392333984375,-25.561052322387695,-0.1973400115966797
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,husbands and wives,-26.102508544921875,-29.107219696044922,3.004711151123047
qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42,Then the ,boys and men,-28.14606475830078,-26.03346061706543,-2.1126041412353516
