model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",agencies and individuals,-34.797080993652344,-31.896371841430664,-2.9007091522216797
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",c. and d.,-37.05132293701172,-38.25250244140625,1.2011795043945312
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",coffee and sandwiches,-31.639446258544922,-34.513336181640625,2.873889923095703
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",coffee and toast,-31.141803741455078,-32.37961959838867,1.2378158569335938
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",artillery and mortar,-29.58378028869629,-29.76784896850586,0.1840686798095703
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",anger and anxiety,-31.757492065429688,-32.59909439086914,0.8416023254394531
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",apprehension and fear,-29.065671920776367,-28.38323402404785,-0.6824378967285156
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",figures and words,-33.281192779541016,-34.082305908203125,0.8011131286621094
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",blood and guts,-29.49274253845215,-32.1414909362793,2.6487483978271484
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",action and character,-31.924123764038086,-30.009931564331055,-1.9141921997070312
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",diamonds and rubies,-31.026798248291016,-35.72294616699219,4.696147918701172
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",plans and projects,-31.017173767089844,-36.439735412597656,5.4225616455078125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",jacket and trousers,-28.07832145690918,-32.508121490478516,4.429800033569336
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",kind and quantity,-33.49312973022461,-28.65802764892578,-4.835102081298828
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",family and neighborhood,-31.121646881103516,-33.82210159301758,2.7004547119140625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",nights and weekends,-32.34368896484375,-33.73930358886719,1.3956146240234375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",labor and money,-30.711862564086914,-29.685832977294922,-1.0260295867919922
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",shower and tub,-30.50714111328125,-31.357593536376953,0.8504524230957031
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",aggression and hostility,-30.76714515686035,-32.836612701416016,2.069467544555664
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",information and material,-30.915252685546875,-29.85185432434082,-1.0633983612060547
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",despair and rage,-31.29181671142578,-33.261474609375,1.9696578979492188
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",improvements and land,-38.71559143066406,-33.795318603515625,-4.9202728271484375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",landings and takeoffs,-48.084529876708984,-32.388267517089844,-15.69626235961914
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",novels and tales,-32.765663146972656,-37.64447784423828,4.878814697265625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",corruption and crime,-33.10927200317383,-33.072601318359375,-0.036670684814453125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",anthropology and psychology,-33.68134307861328,-34.523189544677734,0.8418464660644531
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",lecturer and writer,-33.436885833740234,-30.191043853759766,-3.2458419799804688
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",curettage and dilatation,-28.897096633911133,-31.98666763305664,3.089570999145508
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",fog and mist,-30.666715621948242,-31.671911239624023,1.0051956176757812
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",field and stream,-34.06325149536133,-35.19465255737305,1.1314010620117188
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",dates and events,-33.13739013671875,-37.587196350097656,4.449806213378906
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",belly and chest,-33.536827087402344,-31.756980895996094,-1.77984619140625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",power and scope,-30.53365707397461,-28.88428497314453,-1.6493721008300781
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",counterpoint and harmony,-44.38847351074219,-37.31442642211914,-7.074047088623047
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",pain and shame,-29.36748504638672,-31.97850799560547,2.61102294921875
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",doorways and windows,-31.934917449951172,-38.170040130615234,6.2351226806640625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",history and identity,-33.3372802734375,-31.270116806030273,-2.0671634674072266
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",anger and indignation,-28.492979049682617,-29.918516159057617,1.425537109375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",cream and peaches,-40.3795280456543,-32.33132553100586,-8.048202514648438
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",classmates and friends,-31.1774845123291,-28.874034881591797,-2.3034496307373047
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",movements and positions,-38.46195602416992,-35.93510818481445,-2.5268478393554688
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",barrels and boxes,-35.328147888183594,-37.697147369384766,2.368999481201172
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",costumes and masks,-31.485750198364258,-33.68484878540039,2.199098587036133
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",attractions and repulsions,-38.28340148925781,-37.956871032714844,-0.32653045654296875
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",effort and resources,-33.52722930908203,-32.81882095336914,-0.7084083557128906
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ability and age,-37.09992218017578,-31.365530014038086,-5.734392166137695
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",babylon and nineveh,-49.64170455932617,-46.52846145629883,-3.1132431030273438
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",love and veneration,-37.386226654052734,-31.880477905273438,-5.505748748779297
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",editing and publishing,-32.04417419433594,-38.01669692993164,5.972522735595703
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",cysts and tumors,-33.36141586303711,-35.161617279052734,1.800201416015625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",dirt and sweat,-30.08385467529297,-29.527942657470703,-0.5559120178222656
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",dreams and plans,-33.25822830200195,-32.83408737182617,-0.42414093017578125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",farms and fields,-29.972110748291016,-31.879737854003906,1.9076271057128906
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",cause and consequence,-29.6531982421875,-31.409664154052734,1.7564659118652344
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",fungicides and insecticides,-29.32403564453125,-32.462833404541016,3.1387977600097656
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",choice and decision,-30.326189041137695,-33.72945785522461,3.403268814086914
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",confusion and turmoil,-31.926767349243164,-28.136455535888672,-3.790311813354492
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",magic and superstition,-35.105003356933594,-34.347755432128906,-0.7572479248046875
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",machinery and power,-30.70954704284668,-30.681684494018555,-0.027862548828125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",education and skill,-36.74119567871094,-34.993892669677734,-1.7473030090332031
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",forms and materials,-32.898738861083984,-34.888397216796875,1.9896583557128906
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",length and quality,-32.20680236816406,-35.19420623779297,2.9874038696289062
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",inclination and time,-35.05314254760742,-29.59038543701172,-5.462757110595703
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",help and understanding,-31.91122055053711,-33.047584533691406,1.1363639831542969
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",closets and drawers,-36.4334716796875,-38.519554138183594,2.0860824584960938
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",friends and partners,-29.644487380981445,-28.909412384033203,-0.7350749969482422
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",receivers and senders,-36.73490905761719,-29.822946548461914,-6.911962509155273
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",authority and force,-29.837430953979492,-33.14518356323242,3.3077526092529297
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",fear and want,-33.64435577392578,-35.1163330078125,1.4719772338867188
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",trees and underbrush,-35.861724853515625,-35.92035675048828,0.05863189697265625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bacon and coffee,-31.347312927246094,-29.6884708404541,-1.6588420867919922
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",december and may,-34.063011169433594,-43.018741607666016,8.955730438232422
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",grains and seeds,-34.421669006347656,-33.12739562988281,-1.2942733764648438
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",beauty and color,-35.12513732910156,-29.6689395904541,-5.456197738647461
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",legs and torso,-32.9033203125,-30.01787757873535,-2.8854427337646484
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",transportation and utilities,-34.05295944213867,-36.7063102722168,2.653350830078125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",hardships and trials,-31.523406982421875,-35.792869567871094,4.269462585449219
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",science and tactics,-35.16615676879883,-34.28399658203125,-0.8821601867675781
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",neighborhood and school,-31.62913703918457,-32.37434387207031,0.7452068328857422
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",irony and satire,-29.205970764160156,-37.5847053527832,8.378734588623047
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",kitchen and pantry,-28.414203643798828,-29.389184951782227,0.9749813079833984
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",astronomy and geology,-31.82415199279785,-39.86931228637695,8.045160293579102
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",development and practice,-33.45543670654297,-30.358943939208984,-3.0964927673339844
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",aloes and myrrh,-42.04789352416992,-46.60200881958008,4.554115295410156
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",feet and heads,-35.134971618652344,-31.75408935546875,-3.3808822631835938
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",snow and water,-32.298946380615234,-31.81424903869629,-0.4846973419189453
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",back and hips,-30.494277954101562,-32.37073516845703,1.8764572143554688
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bombers and missiles,-35.86243438720703,-32.19413375854492,-3.6683006286621094
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",argument and debate,-29.771438598632812,-29.92106056213379,0.14962196350097656
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",doubts and suspicions,-34.987823486328125,-37.31848907470703,2.3306655883789062
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",laborers and servants,-36.29811096191406,-33.2051887512207,-3.0929222106933594
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",arms and faces,-33.32786560058594,-33.68107604980469,0.35321044921875
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",chrome and glass,-34.723609924316406,-38.9402961730957,4.216686248779297
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",paris and washington,-41.022884368896484,-41.29281234741211,0.269927978515625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",arm and back,-31.19408416748047,-33.79561233520508,2.6015281677246094
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",emotion and meaning,-37.953304290771484,-36.049617767333984,-1.9036865234375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bushes and vines,-36.00631332397461,-43.48041534423828,7.474102020263672
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",aims and ends,-28.353118896484375,-37.51491165161133,9.161792755126953
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",authority and independence,-34.087806701660156,-36.61753845214844,2.5297317504882812
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",crises and problems,-36.242008209228516,-34.99256134033203,-1.2494468688964844
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bathrobe and slippers,-34.187618255615234,-40.244529724121094,6.056911468505859
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",generalists and specialists,-37.84158706665039,-36.65176773071289,-1.1898193359375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",boredom and loneliness,-32.922645568847656,-32.47413635253906,-0.44850921630859375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",excitement and fatigue,-33.3208122253418,-34.2247314453125,0.9039192199707031
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",fun and pleasure,-29.295082092285156,-35.21326446533203,5.918182373046875
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",individualism and socialism,-39.956138610839844,-36.5252685546875,-3.4308700561523438
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",fields and homes,-32.73362731933594,-31.98072624206543,-0.7529010772705078
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",brow and cheeks,-28.40606689453125,-33.68684768676758,5.280780792236328
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",certainty and security,-33.61198043823242,-38.82534408569336,5.2133636474609375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",artist and critic,-29.96426010131836,-32.1995735168457,2.2353134155273438
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",20s and 30s,-30.118133544921875,-35.29478454589844,5.1766510009765625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",brick and glass,-33.37744140625,-34.61565017700195,1.2382087707519531
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",gas and light,-28.73450469970703,-28.335851669311523,-0.3986530303955078
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",dentist and doctor,-26.778732299804688,-25.491283416748047,-1.2874488830566406
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bourbon and water,-34.03692626953125,-37.87953567504883,3.842609405517578
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",habitat and habits,-36.87950134277344,-43.7008056640625,6.8213043212890625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",cuts and wounds,-41.76561737060547,-32.4591064453125,-9.306510925292969
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",palm and pine,-33.68645095825195,-35.13117218017578,1.4447212219238281
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",fish and vegetable,-33.39501953125,-31.775331497192383,-1.6196880340576172
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",initials and names,-32.620670318603516,-32.873294830322266,0.25262451171875
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",fury and pain,-33.81719970703125,-30.209945678710938,-3.6072540283203125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",gentleness and sweetness,-33.778629302978516,-36.38287353515625,2.6042442321777344
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",statesmen and warriors,-35.142391204833984,-37.54067611694336,2.398284912109375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",experiences and reactions,-37.21831130981445,-40.02543258666992,2.8071212768554688
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",bitterness and disappointment,-32.115840911865234,-31.937185287475586,-0.17865562438964844
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",action and mind,-33.666324615478516,-29.908632278442383,-3.757692337036133
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",comedy and satire,-31.118867874145508,-31.495677947998047,0.37681007385253906
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",enthusiasm and warmth,-31.834531784057617,-38.022945404052734,6.188413619995117
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",body and breath,-30.63870620727539,-36.55284118652344,5.914134979248047
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",beauty and brains,-34.42677688598633,-37.83335876464844,3.4065818786621094
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",hotels and pensions,-31.468374252319336,-45.83158874511719,14.363214492797852
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",comb and wattles,-43.33061218261719,-44.04673767089844,0.71612548828125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",imagination and originality,-36.777793884277344,-38.627235412597656,1.8494415283203125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",ears and hair,-31.5306339263916,-33.78931427001953,2.2586803436279297
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",brush and logs,-42.469879150390625,-39.20820617675781,-3.2616729736328125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",importance and validity,-33.66424560546875,-34.09478759765625,0.4305419921875
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",money and papers,-30.37566375732422,-32.60821533203125,2.2325515747070312
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",pies and puddings,-30.66260528564453,-35.71426773071289,5.051662445068359
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",eloquence and force,-34.56675720214844,-36.560909271240234,1.9941520690917969
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",soil and topography,-39.34130096435547,-32.08750915527344,-7.253791809082031
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",blossom and leaf,-37.46491622924805,-31.48113250732422,-5.983783721923828
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",desolation and misery,-38.325279235839844,-32.65102005004883,-5.674259185791016
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",organizations and states,-35.42885971069336,-36.29203414916992,0.8631744384765625
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",boots and jacket,-34.095787048339844,-30.681142807006836,-3.414644241333008
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",confusions and contradictions,-34.80142593383789,-33.65971374511719,-1.1417121887207031
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",flames and sparks,-31.773765563964844,-29.245901107788086,-2.527864456176758
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",danger and threat,-32.86152648925781,-29.46503448486328,-3.3964920043945312
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",determination and faith,-29.682283401489258,-34.39615249633789,4.713869094848633
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",berlin and frankfurt,-41.93529510498047,-42.95429611206055,1.0190010070800781
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",clothes and dishes,-33.07758712768555,-37.139617919921875,4.062030792236328
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",comfort and companionship,-34.865848541259766,-37.76817321777344,2.902324676513672
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",background and interest,-34.30707931518555,-38.076499938964844,3.769420623779297
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",glass and rubber,-37.03156661987305,-32.16010665893555,-4.8714599609375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",color and scent,-29.286293029785156,-35.30557632446289,6.019283294677734
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",interest and payments,-32.017425537109375,-30.66114616394043,-1.3562793731689453
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",gambling and vice,-33.795509338378906,-40.67533874511719,6.879829406738281
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",activities and places,-33.26946258544922,-36.2689208984375,2.9994583129882812
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",elegance and purity,-32.81724548339844,-37.73993682861328,4.922691345214844
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",leaves and limbs,-32.367591857910156,-38.02819061279297,5.6605987548828125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",power and trade,-30.54206085205078,-33.78764343261719,3.2455825805664062
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",games and races,-33.40264892578125,-33.71461486816406,0.3119659423828125
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",evenings and sundays,-35.26485061645508,-34.85580825805664,-0.4090423583984375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",activity and nature,-31.862375259399414,-30.959354400634766,-0.9030208587646484
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",sun and weather,-30.05537223815918,-32.868370056152344,2.812997817993164
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",leather and paper,-32.55854797363281,-37.18914794921875,4.6305999755859375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",rudder and stick,-36.412437438964844,-37.00428771972656,0.5918502807617188
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",contraction and dilatation,-36.95900344848633,-36.66716384887695,-0.291839599609375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",anguish and rage,-31.608203887939453,-35.42478561401367,3.8165817260742188
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",shooting and yelling,-36.7791862487793,-34.9517707824707,-1.8274154663085938
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",arches and piers,-35.09104537963867,-38.68609619140625,3.595050811767578
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",investment and risk,-31.88075065612793,-33.2607421875,1.3799915313720703
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",control and growth,-33.379276275634766,-35.34278869628906,1.9635124206542969
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",happiness and pain,-36.917694091796875,-33.18199157714844,-3.7357025146484375
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",Egypt and Europe,-36.28911209106445,-38.40313720703125,2.114025115966797
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",order and truth,-34.05048370361328,-34.832244873046875,0.7817611694335938
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",factories and industries,-36.03021240234375,-32.98731231689453,-3.0429000854492188
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",name and year,-31.360605239868164,-32.14472198486328,0.7841167449951172
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",river and sky,-35.621463775634766,-30.937490463256836,-4.68397331237793
qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42,"Well, the ",detection and removal,-30.712915420532227,-36.25883483886719,5.545919418334961
